Date,Open,High,Low,Close,Adj Close,Volume
2019-12-30,7725.000000,7800.000000,7650.000000,7675.000000,7306.033691,39002900
2020-01-02,7675.000000,7775.000000,7650.000000,7750.000000,7377.428223,18689900
2020-01-03,7750.000000,7825.000000,7625.000000,7725.000000,7353.630371,35147300
2020-01-06,7650.000000,7675.000000,7525.000000,7600.000000,7234.639160,30946000
2020-01-07,7725.000000,7725.000000,7575.000000,7600.000000,7234.639160,35447800
2020-01-08,7550.000000,7550.000000,7375.000000,7500.000000,7139.446777,52540300
2020-01-09,7550.000000,7725.000000,7525.000000,7700.000000,7329.832031,37793500
2020-01-10,7700.000000,7725.000000,7650.000000,7725.000000,7353.630371,32115900
2020-01-13,7725.000000,7750.000000,7650.000000,7725.000000,7353.630371,37699800
2020-01-14,7800.000000,7800.000000,7700.000000,7750.000000,7377.428223,52067200
2020-01-15,7750.000000,7800.000000,7600.000000,7650.000000,7282.235840,44897600
2020-01-16,7600.000000,7675.000000,7525.000000,7550.000000,7187.042969,72716100
2020-01-17,7575.000000,7750.000000,7525.000000,7725.000000,7353.630371,65250100
2020-01-20,7800.000000,7800.000000,7600.000000,7625.000000,7258.437500,12015900
2020-01-21,7750.000000,7750.000000,7625.000000,7700.000000,7329.832031,19583300
2020-01-22,7750.000000,7850.000000,7725.000000,7800.000000,7425.024414,61087600
2020-01-23,7800.000000,7825.000000,7700.000000,7775.000000,7401.226563,41563900
2020-01-24,7825.000000,8000.000000,7725.000000,7925.000000,7544.015625,77351000
2020-01-27,7950.000000,7975.000000,7700.000000,7725.000000,7353.630371,49140000
2020-01-28,7650.000000,7825.000000,7600.000000,7750.000000,7377.428223,34674800
2020-01-29,7825.000000,7925.000000,7775.000000,7800.000000,7425.024414,54830500
2020-01-30,7800.000000,7825.000000,7600.000000,7650.000000,7282.235840,42697800
2020-01-31,7675.000000,7700.000000,7450.000000,7550.000000,7187.042969,78830500
2020-02-03,7400.000000,7575.000000,7350.000000,7500.000000,7139.446777,43635900
2020-02-04,7600.000000,7675.000000,7500.000000,7525.000000,7163.245117,69428700
2020-02-05,7600.000000,7700.000000,7550.000000,7700.000000,7329.832031,65105600
2020-02-06,7800.000000,7850.000000,7675.000000,7700.000000,7329.832031,55514700
2020-02-07,7675.000000,7750.000000,7675.000000,7725.000000,7353.630371,43219300
2020-02-10,7700.000000,7750.000000,7600.000000,7725.000000,7353.630371,39276900
2020-02-11,7725.000000,7825.000000,7675.000000,7775.000000,7401.226563,49260100
2020-02-12,7825.000000,7900.000000,7775.000000,7800.000000,7425.024414,52339400
2020-02-13,7825.000000,7950.000000,7800.000000,7850.000000,7472.621094,43952000
2020-02-14,7750.000000,7850.000000,7750.000000,7825.000000,7448.822754,20672600
2020-02-17,7850.000000,7875.000000,7800.000000,7850.000000,7472.621094,14908300
2020-02-18,7800.000000,7850.000000,7800.000000,7825.000000,7448.822754,32721000
2020-02-19,7850.000000,7950.000000,7800.000000,7950.000000,7567.813477,60807100
2020-02-20,8025.000000,8050.000000,7925.000000,8000.000000,7615.409668,57268800
2020-02-21,7950.000000,8000.000000,7825.000000,7900.000000,7520.217285,45899000
2020-02-24,7800.000000,7825.000000,7650.000000,7775.000000,7401.226563,64384400
2020-02-25,7775.000000,7900.000000,7700.000000,7800.000000,7425.024414,52975900
2020-02-26,7750.000000,7750.000000,7650.000000,7650.000000,7282.235840,99085500
2020-02-27,7650.000000,7700.000000,7250.000000,7350.000000,6996.657715,111544300
2020-02-28,6750.000000,7275.000000,6550.000000,7275.000000,7275.000000,94434100
2020-03-02,7150.000000,7250.000000,6950.000000,6950.000000,6950.000000,50775100
2020-03-03,7100.000000,7350.000000,7025.000000,7200.000000,7200.000000,48222600
2020-03-04,7250.000000,7500.000000,7225.000000,7475.000000,7475.000000,46277700
2020-03-05,7550.000000,7650.000000,7500.000000,7600.000000,7600.000000,52374300
2020-03-06,7400.000000,7400.000000,7225.000000,7250.000000,7250.000000,36155600
2020-03-09,7000.000000,7000.000000,6575.000000,6575.000000,6575.000000,56566200
2020-03-10,6650.000000,7000.000000,6650.000000,6875.000000,6875.000000,57026000
2020-03-11,6925.000000,7050.000000,6625.000000,6825.000000,6825.000000,48584400
2020-03-12,6475.000000,6675.000000,6225.000000,6425.000000,6425.000000,45789100
2020-03-13,6200.000000,6475.000000,6000.000000,6350.000000,6350.000000,119311900
2020-03-16,6350.000000,6350.000000,6350.000000,6350.000000,6350.000000,0
2020-03-17,5925.000000,5925.000000,5525.000000,5525.000000,5525.000000,93190200
2020-03-18,5600.000000,5650.000000,5150.000000,5150.000000,5150.000000,107551700
2020-03-19,5000.000000,5000.000000,4790.000000,4790.000000,4790.000000,83938100
2020-03-20,4740.000000,4740.000000,4460.000000,4460.000000,4460.000000,239118300
2020-03-23,4350.000000,4350.000000,4150.000000,4150.000000,4150.000000,29992900
2020-03-24,4150.000000,4230.000000,3860.000000,3860.000000,3860.000000,118648100
2020-03-26,3800.000000,4580.000000,3780.000000,4470.000000,4470.000000,193278600
2020-03-27,4510.000000,5225.000000,4500.000000,4940.000000,4940.000000,198406000
2020-03-30,4840.000000,4840.000000,4600.000000,4600.000000,4600.000000,19883300
2020-03-31,4650.000000,4820.000000,4450.000000,4680.000000,4680.000000,104023800
2020-04-01,4650.000000,4880.000000,4440.000000,4610.000000,4610.000000,76183500
2020-04-02,4570.000000,4750.000000,4360.000000,4750.000000,4750.000000,66112600
2020-04-03,4800.000000,5025.000000,4800.000000,5025.000000,5025.000000,52612800
2020-04-06,5025.000000,5225.000000,4900.000000,5200.000000,5200.000000,56990200
2020-04-07,5400.000000,5600.000000,4970.000000,5125.000000,5125.000000,95732300
2020-04-08,5175.000000,5175.000000,4770.000000,4770.000000,4770.000000,77917400
2020-04-09,4800.000000,4900.000000,4610.000000,4670.000000,4670.000000,81785400
2020-04-13,4680.000000,4680.000000,4470.000000,4470.000000,4470.000000,57665500
2020-04-14,4480.000000,4640.000000,4400.000000,4570.000000,4570.000000,66424000
2020-04-15,4640.000000,4690.000000,4400.000000,4400.000000,4400.000000,62330500
2020-04-16,4400.000000,4400.000000,4150.000000,4210.000000,4210.000000,107612000
2020-04-17,4220.000000,4420.000000,4220.000000,4380.000000,4380.000000,81703800
2020-04-20,4450.000000,4530.000000,4270.000000,4370.000000,4370.000000,60336000
2020-04-21,4370.000000,4410.000000,4250.000000,4350.000000,4350.000000,46101600
2020-04-22,4330.000000,4500.000000,4250.000000,4490.000000,4490.000000,63393400
2020-04-23,4490.000000,4570.000000,4480.000000,4500.000000,4500.000000,57668200
2020-04-24,4500.000000,4500.000000,4280.000000,4280.000000,4280.000000,65815700
2020-04-27,4310.000000,4350.000000,4090.000000,4150.000000,4150.000000,102691300
2020-04-28,4190.000000,4240.000000,4070.000000,4150.000000,4150.000000,78685300
2020-04-29,4200.000000,4220.000000,4000.000000,4000.000000,4000.000000,96325100
2020-04-30,4070.000000,4480.000000,4060.000000,4460.000000,4460.000000,114754800
2020-05-04,4460.000000,4460.000000,4240.000000,4290.000000,4290.000000,40286300
2020-05-05,4300.000000,4400.000000,4160.000000,4220.000000,4220.000000,92641200
2020-05-06,4250.000000,4260.000000,4160.000000,4160.000000,4160.000000,69366500
2020-05-08,4200.000000,4310.000000,4180.000000,4200.000000,4200.000000,63741100
2020-05-11,4280.000000,4280.000000,4190.000000,4230.000000,4230.000000,41776100
2020-05-12,4230.000000,4230.000000,4000.000000,4010.000000,4010.000000,94289000
2020-05-13,3990.000000,4050.000000,3900.000000,4010.000000,4010.000000,67410800
2020-05-14,3970.000000,4010.000000,3900.000000,3950.000000,3950.000000,70694400
2020-05-15,3950.000000,3990.000000,3680.000000,3760.000000,3760.000000,113617100
2020-05-18,3800.000000,3800.000000,3660.000000,3720.000000,3720.000000,79355300
2020-05-19,3760.000000,4000.000000,3760.000000,3860.000000,3860.000000,99827500
2020-05-20,3850.000000,4120.000000,3830.000000,4070.000000,4070.000000,118822200
2020-05-26,4130.000000,4160.000000,4060.000000,4100.000000,4100.000000,90272500
2020-05-27,4150.000000,4200.000000,4010.000000,4110.000000,4110.000000,62164800
2020-05-28,4150.000000,4340.000000,4150.000000,4290.000000,4290.000000,132730100
2020-05-29,4290.000000,4490.000000,4250.000000,4470.000000,4470.000000,175273400
2020-06-02,4550.000000,4990.000000,4530.000000,4620.000000,4620.000000,103817700
2020-06-03,4670.000000,4950.000000,4590.000000,4860.000000,4860.000000,148303900
2020-06-04,4900.000000,5000.000000,4720.000000,4730.000000,4730.000000,84918100
2020-06-05,4730.000000,4870.000000,4600.000000,4850.000000,4850.000000,92695500
2020-06-08,5000.000000,5325.000000,4950.000000,5250.000000,5250.000000,146302600
2020-06-09,5300.000000,5450.000000,5150.000000,5275.000000,5275.000000,73706800
2020-06-10,5200.000000,5225.000000,4910.000000,4910.000000,4910.000000,144822100
2020-06-11,4800.000000,4870.000000,4570.000000,4690.000000,4690.000000,182391900
2020-06-12,4590.000000,4900.000000,4430.000000,4890.000000,4890.000000,144979700
2020-06-15,4850.000000,4910.000000,4690.000000,4720.000000,4720.000000,84907300
2020-06-16,4820.000000,5050.000000,4820.000000,5025.000000,5025.000000,73058300
2020-06-17,5100.000000,5200.000000,4890.000000,4900.000000,4900.000000,106972300
2020-06-18,4840.000000,4970.000000,4780.000000,4820.000000,4820.000000,76087600
2020-06-19,4880.000000,4950.000000,4820.000000,4880.000000,4880.000000,63178400
2020-06-22,4880.000000,4910.000000,4800.000000,4810.000000,4810.000000,33412500
2020-06-23,4850.000000,4850.000000,4690.000000,4790.000000,4790.000000,47505200
2020-06-24,4890.000000,5200.000000,4890.000000,5150.000000,5150.000000,139208500
2020-06-25,5075.000000,5200.000000,4940.000000,5025.000000,5025.000000,73061500
2020-06-26,5125.000000,5150.000000,4980.000000,5000.000000,5000.000000,42914500
2020-06-29,4980.000000,5000.000000,4870.000000,4940.000000,4940.000000,49561500
2020-06-30,5025.000000,5050.000000,4950.000000,4950.000000,4950.000000,56997200
2020-07-01,5000.000000,5025.000000,4910.000000,4990.000000,4990.000000,33873800
2020-07-02,4980.000000,5025.000000,4960.000000,5000.000000,5000.000000,40303300
2020-07-03,4960.000000,5075.000000,4900.000000,5000.000000,5000.000000,28919900
2020-07-06,5000.000000,5150.000000,5000.000000,5075.000000,5075.000000,45009500
2020-07-07,5125.000000,5150.000000,5050.000000,5050.000000,5050.000000,40223800
2020-07-08,5050.000000,5350.000000,5025.000000,5275.000000,5275.000000,74733400
2020-07-09,5350.000000,5400.000000,5200.000000,5250.000000,5250.000000,49138600
2020-07-10,5250.000000,5275.000000,5125.000000,5175.000000,5175.000000,38925000
2020-07-13,5250.000000,5325.000000,5225.000000,5250.000000,5250.000000,36344100
2020-07-14,5300.000000,5325.000000,5200.000000,5300.000000,5300.000000,39129900
2020-07-15,5350.000000,5425.000000,5250.000000,5275.000000,5275.000000,30377700
2020-07-16,5275.000000,5350.000000,5250.000000,5275.000000,5275.000000,21929700
2020-07-17,5275.000000,5300.000000,5175.000000,5175.000000,5175.000000,30088500
2020-07-20,5175.000000,5225.000000,5050.000000,5100.000000,5100.000000,26055800
2020-07-21,5150.000000,5450.000000,5075.000000,5300.000000,5300.000000,72525700
2020-07-22,5375.000000,5525.000000,5300.000000,5425.000000,5425.000000,59622500
2020-07-23,5475.000000,5775.000000,5425.000000,5700.000000,5700.000000,72914800
2020-07-24,5700.000000,5700.000000,5550.000000,5600.000000,5600.000000,33301700
2020-07-27,5625.000000,5875.000000,5550.000000,5875.000000,5875.000000,29424100
2020-07-28,5900.000000,6000.000000,5775.000000,5850.000000,5850.000000,37262300
2020-07-29,5850.000000,5850.000000,5675.000000,5700.000000,5700.000000,34868600
2020-07-30,5725.000000,5800.000000,5625.000000,5800.000000,5800.000000,26322300
2020-08-03,5850.000000,5875.000000,5475.000000,5550.000000,5550.000000,48673000
